#x         X-corr 
1.50093105     10.70407009
1.50093125     13.83847237
1.50093145     17.30703163
1.50093165     18.47889328
1.50093185     18.74801636
1.50093205     17.10241699
1.50093225     15.72399044
1.50093245     14.55912971
1.50093265     12.69835758
1.50093285     11.16121769
1.50093305     9.05831337
1.50093325     7.727635384
1.50093345     7.335168362
1.50093365     6.033892632
1.50093385     4.731705666
1.50093405     3.599229336
1.50093425     1.977867961
1.50093445     1.740881324
1.50093465     0.7902647853
1.50093485     0.9762579799
1.50093505     0.7806978822
1.50093525     0.9219711423
1.50093545     2.082505703
1.50093565     2.307938099
1.50093585     2.27930522
1.50093605     1.62175107
1.50093625     0.8859466314
1.50093645     1.28425765
1.50093665     2.916088581
1.50093685     4.438948631
1.50093705     7.312317848
1.50093725     10.09099102
1.50093745     12.18551826
1.50093765     13.25028038
1.50093785     11.98172188
1.50093805     10.62305927
1.50093825     8.390111923
1.50093845     8.012733459
1.50093865     8.080249786
1.50093885     8.996687889
1.50093905     9.258782387
1.50093925     8.825498581
1.50093945     8.490781784
1.50093965     7.368989468
1.50093985     7.466928959
1.50094005     6.937716484
1.50094025     7.0244627
1.50094045     7.657189369
1.50094065     7.246976852
1.50094085     6.724106789
1.50094105     5.247363567
1.50094125     2.718009233
1.50094145     2.224444628
1.50094165     4.342743874
1.50094185     6.987003326
1.50094205     8.230021477
1.50094225     9.527704239
1.50094245     9.552821159
1.50094265     10.43404675
1.50094285     10.9574461
1.50094305     10.73840523
1.50094325     9.748927116
1.50094345     6.651529312
1.50094365     4.033653259
1.50094385     4.214193821
1.50094405     5.84440279
1.50094425     6.83992672
1.50094445     7.244001389
1.50094465     5.978876591
1.50094485     5.288964748
1.50094505     4.516211033
1.50094525     3.960431576
1.50094545     4.49545908
1.50094565     4.225375652
1.50094585     4.651044369
1.50094605     4.617648602
1.50094625     4.245677471
1.50094645     4.717560768
1.50094665     4.413530827
1.50094685     5.283071995
1.50094705     5.932841301
1.50094725     7.194416523
1.50094745     8.389929771
1.50094765     8.351739883
1.50094785     8.345360756
1.50094805     7.111317635
1.50094825     6.036553383
1.50094845     5.76337719
1.50094865     5.494777679
1.50094885     6.669041634
1.50094905     7.543678284
1.50094925     7.793601036
1.50094945     8.125100136
1.50094965     6.999103546
1.50094985     6.289499283
1.50095005     5.764492989
1.50095025     5.17164278
1.50095045     5.627840996
1.50095065     5.504858017
1.50095085     6.531267166
1.50095105     7.989315987
1.50095125     9.898353577
1.50095145     12.58099461
1.50095165     13.6611433
1.50095185     14.12369156
1.50095205     12.88851452
1.50095225     11.05430412
1.50095245     9.656740189
1.50095265     7.64828825
1.50095285     6.045331001
1.50095305     3.139167547
1.50095325     1.597355247
1.50095345     1.941904068
1.50095365     3.705057383
1.50095385     5.094108105
1.50095405     7.272912502
1.50095425     8.429139137
1.50095445     9.979620934
1.50095465     10.40837002
1.50095485     11.61006546
1.50095505     12.00433445
1.50095525     11.40413094
1.50095545     9.870316505
1.50095565     6.326714039
1.50095585     3.245184183
1.50095605     0.4727790952
1.50095625     2.653996706
1.50095645     3.336186886
1.50095665     3.530738831
1.50095685     2.258889914
1.50095705     1.560743451
1.50095725     1.030157924
1.50095745     2.192075491
1.50095765     2.352210045
1.50095785     2.81048274
1.50095805     2.332756281
1.50095825     1.880562425
1.50095845     1.829343319
1.50095865     1.472173929
1.50095885     2.493194103
1.50095905     3.827673912
1.50095925     4.539144993
1.50095945     5.659331799
1.50095965     5.532608509
1.50095985     5.331662178
1.50096005     5.389535904
1.50096025     5.072274685
1.50096045     5.579553127
1.50096065     5.110796928
1.50096085     4.520953178
1.50096105     4.515771866
1.50096125     4.378973007
1.50096145     4.796725273
1.50096165     5.628406048
1.50096185     5.288885593
1.50096205     5.669983864
1.50096225     5.691936493
1.50096245     5.701271057
1.50096265     5.617311001
1.50096285     4.352612495
1.50096305     3.848013639
1.50096325     3.473306656
1.50096345     5.225049496
1.50096365     6.129387856
1.50096385     7.295062542
1.50096405     6.930018902
1.50096425     6.230591297
1.50096445     5.587447166
1.50096465     4.260493755
1.50096485     4.225028515
1.50096505     3.964977741
1.50096525     5.068041325
1.50096545     5.569787979
1.50096565     6.170419693
1.50096585     6.022684097
1.50096605     4.919505596
1.50096625     4.331216335
1.50096645     3.097963095
1.50096665     3.004313469
1.50096685     2.717800617
1.50096705     2.171276569
1.50096725     2.394682407
1.50096745     1.792494416
1.50096765     0.9778960347
1.50096785     1.431085229
1.50096805     2.679859877
1.50096825     3.287639618
1.50096845     3.998583555
1.50096865     3.878106594
1.50096885     2.454104424
1.50096905     1.168552518
1.50096925     1.385490775
1.50096945     3.362869501
1.50096965     4.967745781
1.50096985     6.686440945
1.50097005     6.834853172
1.50097025     7.327339649
1.50097045     7.478288174
1.50097065     7.494181156
1.50097085     8.219747543
1.50097105     9.461001396
1.50097125     12.51525307
1.50097145     16.83152962
1.50097165     19.71236992
1.50097185     22.26990128
1.50097205     23.72664833
1.50097225     25.61161804
1.50097245     27.06578255
1.50097265     25.69276237
1.50097285     22.60222244
1.50097305     16.78851128
1.50097325     10.42404461
1.50097345     5.353603363
1.50097365     2.321467638
1.50097385     3.028453112
1.50097405     4.778127193
1.50097425     5.915938377
1.50097445     7.414640903
1.50097465     8.236132622
1.50097485     7.764613152
1.50097505     7.426014423
1.50097525     5.714499474
1.50097545     4.177285194
1.50097565     2.822737217
1.50097585     2.71263504
1.50097605     3.952573776
1.50097625     4.824304104
1.50097645     5.61527586
1.50097665     4.835828781
1.50097685     4.369367123
1.50097705     3.28641963
1.50097725     2.257074833
1.50097745     2.202525377
1.50097765     1.807422161
1.50097785     3.042866945
1.50097805     3.97821784
1.50097825     5.886496544
1.50097845     7.388728619
1.50097865     8.002466202
1.50097885     8.441267014
1.50097905     7.121078491
1.50097925     5.996375561
1.50097945     4.477477551
1.50097965     3.248074055
1.50097985     2.564040184
1.50098005     1.740393162
1.50098025     1.706046462
1.50098045     1.975438714
1.50098065     2.73306036
1.50098085     3.319097519
1.50098105     4.509386539
1.50098125     5.087156773
1.50098145     6.442516804
1.50098165     6.40304184
1.50098185     6.451248169
1.50098205     5.796902657
1.50098225     4.383307934
1.50098245     3.762750387
1.50098265     2.542188883
1.50098285     2.159240484
1.50098305     2.495211124
1.50098325     2.945973635
1.50098345     4.352963924
1.50098365     5.777877808
1.50098385     6.084162235
1.50098405     6.681746483
1.50098425     6.070703983
1.50098445     5.91743803
1.50098465     5.281500816
1.50098485     3.851272821
1.50098505     2.396152973
1.50098525     0.9535475969
1.50098545     2.913680077
1.50098565     5.166368008
1.50098585     6.579473495
1.50098605     7.003785133
1.50098625     7.807729721
1.50098645     7.779638767
1.50098665     8.455284119
1.50098685     7.61333704
1.50098705     6.896612644
1.50098725     5.589384556
1.50098745     4.917695522
1.50098765     5.268277168
1.50098785     5.69919157
1.50098805     6.331869125
1.50098825     5.494513512
1.50098845     4.766644955
1.50098865     2.727644205
1.50098885     1.207728982
1.50098905     0.5991985798
1.50098925     2.025589228
1.50098945     2.008643866
1.50098965     2.519232035
1.50098985     1.922270775
1.50099005     1.792464018
1.50099025     1.712871194
1.50099045     1.492497444
1.50099065     2.49373126
1.50099085     3.344298124
1.50099105     3.605885983
1.50099125     4.241062164
1.50099145     3.827130079
1.50099165     4.455201626
1.50099185     4.55725956
1.50099205     5.74227953
1.50099225     6.19839716
1.50099245     6.784228802
1.50099265     7.223939419
1.50099285     7.571615219
1.50099305     8.364916801
1.50099325     7.771011353
1.50099345     7.392164707
1.50099365     5.673527718
1.50099385     4.281230927
1.50099405     3.158583879
1.50099425     2.566912651
1.50099445     2.618463516
1.50099465     2.826977015
1.50099485     3.991108418
1.50099505     5.631778717
1.50099525     7.762832165
1.50099545     8.412802696
1.50099565     9.043683052
1.50099585     7.928876877
1.50099605     6.831789017
1.50099625     5.737746716
1.50099645     4.264667511
1.50099665     3.604303122
1.50099685     3.424844265
1.50099705     4.726868629
1.50099725     7.28450346
1.50099745     8.773859978
1.50099765     9.525053978
1.50099785     10.16325569
1.50099805     10.14447021
1.50099825     10.86442947
1.50099845     10.38653183
1.50099865     9.552859306
1.50099885     8.388399124
1.50099905     6.699065208
1.50099925     6.122299194
1.50099945     5.697412014
1.50099965     5.470053196
1.50099985     6.140767097
1.50100005     5.854643822
